date,temp_max_f,temp_min_f,temp_mean_f,precip_in,wind_max_mph,humidity_mean,pressure_mean_hpa
2025-08-04,93.6,76.6,83.9,1.59,6.0,78.6,1007.5
2025-08-05,98.4,82.1,89.7,0.22,7.0,79.5,1017.1
2025-08-06,101.6,84.3,91.7,0.0,10.1,74.9,1020.7
2025-08-07,104.0,85.0,93.7,2.17,12.4,82.7,1009.1
2025-08-08,95.2,77.4,87.6,0.0,4.6,83.0,1015.8
2025-08-09,97.4,79.5,87.1,0.0,9.2,87.2,1017.6
2025-08-10,93.1,76.4,83.9,0.0,11.5,85.2,1012.8
2025-08-11,94.4,74.5,84.0,0.55,6.4,79.8,1013.9
2025-08-12,95.4,78.8,86.6,0.0,13.4,75.2,1015.7
2025-08-13,97.7,81.8,89.2,0.37,9.5,83.2,1006.1
2025-08-14,102.2,83.8,91.5,0.0,14.0,86.5,1016.8
2025-08-15,91.7,73.0,83.7,0.38,8.9,84.6,1007.6
2025-08-16,104.2,83.6,93.9,0.91,6.9,86.2,1015.8
2025-08-17,94.7,77.4,85.8,0.5,9.2,79.6,1009.3
2025-08-18,95.8,77.1,86.8,0.8,10.6,78.2,1011.4
2025-08-19,91.6,74.2,83.3,0.0,7.4,76.8,1020.5
2025-08-20,84.9,65.9,75.6,0.0,8.1,80.1,1017.0
2025-08-21,98.7,80.6,90.4,0.0,10.3,79.9,1010.7
2025-08-22,96.7,80.0,89.5,0.65,10.3,81.2,1007.9
2025-08-23,92.9,76.7,84.8,0.0,8.7,79.4,1012.6
2025-08-24,93.2,79.0,86.2,3.13,4.2,79.3,1013.6
2025-08-25,98.9,79.2,88.0,0.0,10.6,75.9,1016.4
2025-08-26,89.4,67.9,78.5,0.0,8.6,84.4,1011.6
2025-08-27,91.5,73.7,83.0,1.36,17.4,79.9,1007.3
2025-08-28,98.6,78.4,88.7,0.0,5.2,78.6,1016.1
2025-08-29,87.7,68.4,79.3,0.01,3.8,75.6,1011.3
2025-08-30,95.8,78.4,86.1,0.01,13.5,72.5,1020.6
2025-08-31,88.7,68.7,78.5,0.65,12.4,85.6,1012.1
2025-09-01,97.2,76.8,86.5,0.7,7.0,81.7,1019.3
2025-09-02,92.6,73.1,84.0,0.0,2.9,70.6,1010.3
2025-09-03,86.8,65.7,76.7,1.22,17.1,82.4,1005.7
2025-09-04,97.0,79.2,89.0,0.37,16.7,83.1,1007.5
2025-09-05,91.2,72.2,80.2,0.86,2.9,79.0,1016.8
2025-09-06,86.7,69.4,79.6,0.0,7.2,86.2,1022.0
2025-09-07,93.4,76.5,83.9,0.0,15.7,79.1,1011.9
2025-09-08,97.6,77.9,88.0,0.0,7.1,70.8,1013.2
2025-09-09,87.8,67.4,78.0,0.0,7.0,79.5,1010.3
2025-09-10,90.1,74.1,82.6,0.8,9.9,78.8,1004.8
2025-09-11,94.8,74.5,84.0,0.23,6.5,74.4,1014.9
2025-09-12,92.7,76.3,85.0,0.75,4.2,80.1,1012.9
2025-09-13,91.9,73.6,82.4,0.18,15.2,68.7,1012.0
2025-09-14,87.6,71.5,79.7,0.0,1.6,81.9,1009.4
2025-09-15,85.6,67.3,77.4,1.47,12.0,72.3,1018.6
2025-09-16,90.4,70.5,81.2,0.0,12.5,71.6,1013.0
2025-09-17,84.4,65.0,75.8,0.66,5.2,75.8,1014.1
2025-09-18,74.8,59.5,67.2,0.08,7.3,78.4,1006.2
2025-09-19,89.7,71.5,82.0,0.96,15.9,76.9,1011.2
2025-09-20,92.5,73.9,83.8,0.0,11.1,72.1,1016.2
2025-09-21,78.9,60.9,68.9,0.0,6.5,73.1,1016.3
2025-09-22,85.3,67.4,74.7,0.0,13.8,69.8,1015.6
2025-09-23,89.1,73.7,81.7,2.71,15.8,74.2,1014.0
2025-09-24,96.5,77.3,87.9,0.0,10.1,80.5,1010.5
2025-09-25,85.9,69.0,78.5,0.92,7.4,74.9,1012.8
2025-09-26,81.9,65.0,74.8,0.54,9.3,79.0,1012.5
2025-09-27,86.7,69.0,77.0,0.0,10.1,81.8,1015.9
2025-09-28,93.1,73.9,83.7,1.58,10.2,71.4,1012.3
2025-09-29,82.0,67.2,74.3,0.0,12.8,73.2,1009.9
2025-09-30,81.3,64.9,73.4,1.95,4.9,84.8,1006.7
2025-10-01,81.6,65.0,74.5,0.59,5.0,81.0,1003.1
2025-10-02,82.4,64.5,72.1,0.0,9.7,65.2,1018.3
2025-10-03,87.5,66.3,76.6,1.82,9.0,75.3,1015.3
2025-10-04,90.6,75.2,83.1,0.0,6.5,73.2,1018.4
2025-10-05,84.9,67.3,76.9,1.27,3.9,77.1,1013.2
2025-10-06,84.5,65.4,74.0,0.0,9.1,69.1,1006.5
2025-10-07,84.3,64.2,73.6,0.37,10.8,68.4,1007.9
2025-10-08,76.2,60.1,67.5,0.37,13.6,69.0,1012.7
2025-10-09,85.4,71.2,78.2,1.36,11.3,69.3,1012.5
2025-10-10,80.8,63.0,73.6,0.27,10.5,76.1,1011.1
2025-10-11,82.1,64.8,72.8,0.0,13.7,65.9,1016.5
2025-10-12,96.3,77.4,87.7,1.32,5.8,68.5,1012.0
2025-10-13,81.5,63.4,74.4,0.2,13.1,62.4,1012.5
2025-10-14,78.7,61.5,69.4,0.12,4.3,76.2,1009.4
2025-10-15,77.6,62.5,70.5,0.28,7.6,77.3,1015.9
2025-10-16,87.4,67.6,77.3,0.0,4.1,69.1,1013.3
2025-10-17,80.5,61.5,72.3,0.0,12.1,69.1,1009.7
2025-10-18,72.2,54.4,65.0,0.05,10.7,72.6,1008.9
2025-10-19,84.7,66.3,75.3,0.0,8.9,77.5,1013.6
2025-10-20,76.5,57.7,67.9,1.32,6.6,72.0,1016.0
2025-10-21,89.9,71.5,79.0,0.41,9.8,66.2,1011.8
2025-10-22,84.3,64.2,75.1,0.0,5.9,61.4,1014.3
2025-10-23,76.0,57.1,67.9,0.62,12.5,63.7,1007.0
2025-10-24,85.2,67.8,75.4,0.0,5.0,69.5,1018.1
2025-10-25,77.7,61.4,69.6,0.0,14.3,65.6,1012.4
2025-10-26,83.5,65.5,72.9,0.22,4.3,69.7,1011.6
2025-10-27,79.4,62.8,70.9,0.0,5.8,65.7,1020.9
2025-10-28,73.8,54.3,64.6,0.0,15.7,63.0,1017.0
2025-10-29,72.4,56.7,65.2,0.0,7.3,62.2,1008.5
2025-10-30,81.1,65.1,72.4,0.0,3.7,75.7,1007.9
2025-10-31,76.3,57.6,66.0,0.0,9.9,72.1,1014.7
2025-11-01,75.6,54.5,65.4,0.0,7.1,76.1,1010.1
2025-11-02,70.5,53.1,62.6,0.0,5.7,70.0,1017.6
2025-11-03,76.4,59.8,68.5,0.01,6.6,64.9,1012.2
2025-11-04,85.8,67.9,75.6,0.0,20.1,73.5,1015.7
2025-11-05,71.9,50.2,61.2,0.0,8.0,66.5,1012.2
2025-11-06,73.2,55.5,65.8,0.59,3.3,67.6,1019.0
2025-11-07,80.6,63.6,71.8,1.08,17.0,66.1,1023.4
2025-11-08,73.1,57.5,64.8,0.0,11.4,51.3,1013.9
2025-11-09,77.3,59.6,66.9,0.0,5.9,73.9,1016.4
2025-11-10,67.1,52.3,59.7,0.0,5.3,68.1,1015.4
2025-11-11,74.0,56.8,66.2,0.0,11.7,67.1,1014.0
2025-11-12,73.1,52.4,63.1,0.22,10.0,65.0,1008.7
2025-11-13,75.3,59.1,68.1,0.0,1.3,65.9,1010.7
2025-11-14,77.7,58.4,68.7,0.0,16.1,61.9,1010.5
2025-11-15,83.5,66.0,74.8,0.0,7.3,67.8,1016.6
2025-11-16,73.8,55.6,65.4,0.0,15.0,58.0,1012.9
2025-11-17,72.6,54.1,64.0,0.0,14.1,65.3,1004.7
2025-11-18,72.3,55.5,63.2,1.35,7.0,67.0,1013.8
2025-11-19,68.1,52.0,60.4,0.74,15.1,63.0,1011.8
2025-11-20,72.6,53.7,63.3,0.11,8.4,65.7,1017.4
2025-11-21,70.4,52.9,60.2,0.0,1.5,58.7,1016.5
2025-11-22,72.0,53.5,62.0,0.0,7.3,58.7,1009.1
2025-11-23,74.5,57.8,66.9,0.0,10.6,64.5,1006.1
2025-11-24,63.8,45.2,56.2,0.0,7.1,66.5,1012.1
2025-11-25,73.7,56.7,65.6,0.0,7.8,53.6,1012.5
2025-11-26,74.6,55.9,66.1,0.0,13.6,65.4,1018.8
2025-11-27,68.1,50.7,59.4,0.0,9.4,59.9,1015.0
2025-11-28,59.9,40.0,50.2,0.0,7.6,61.5,1016.5
2025-11-29,64.0,47.4,56.7,0.0,11.8,55.6,1009.7
2025-11-30,72.2,54.5,65.1,0.0,9.8,57.9,1018.9
2025-12-01,67.5,50.3,58.9,0.0,1.1,66.8,1017.9
2025-12-02,64.1,44.9,54.3,0.0,10.7,62.0,1006.9
2025-12-03,64.1,46.8,56.3,0.0,10.6,59.8,1020.3
2025-12-04,71.7,53.4,62.1,0.0,9.1,61.0,1015.4
2025-12-05,68.6,53.0,60.6,0.0,12.6,63.9,1016.6
2025-12-06,67.4,49.5,56.8,0.0,6.3,63.5,1011.5
2025-12-07,66.6,49.0,56.0,0.0,10.3,60.8,1020.1
2025-12-08,63.9,45.2,55.7,0.0,2.7,66.5,1010.3
2025-12-09,61.1,45.2,53.1,0.0,10.6,65.7,1018.3
2025-12-10,73.0,56.5,64.4,0.0,16.8,62.8,1018.3
2025-12-11,63.4,45.5,55.4,0.0,5.0,60.9,1011.1
2025-12-12,71.9,53.9,62.2,0.0,6.0,63.8,1022.9
2025-12-13,73.7,54.3,63.4,0.0,6.2,61.9,1015.9
2025-12-14,70.5,53.2,60.8,0.0,9.5,65.5,1017.6
2025-12-15,64.5,43.4,54.2,0.0,4.7,64.6,1008.9
2025-12-16,66.4,47.4,57.8,0.17,12.7,54.9,1020.5
2025-12-17,63.3,45.2,55.7,0.22,14.4,54.4,1007.1
2025-12-18,61.5,43.0,51.6,0.0,11.1,56.3,1019.1
2025-12-19,65.4,46.9,56.9,0.0,1.9,64.5,1011.0
2025-12-20,59.7,42.5,50.0,0.0,13.0,51.7,1012.5
2025-12-21,68.6,53.5,60.5,0.0,12.7,61.4,1018.2
2025-12-22,60.3,45.9,52.9,0.28,14.3,61.2,1016.1
2025-12-23,66.8,46.5,55.8,0.0,10.5,65.1,1009.9
2025-12-24,63.7,47.2,56.0,0.0,9.9,60.1,1019.4
2025-12-25,64.4,44.4,53.5,0.0,13.1,52.4,1019.2
2025-12-26,68.1,50.1,57.1,0.0,16.7,54.2,1011.2
2025-12-27,62.4,43.6,52.2,0.0,5.2,53.0,1021.4
2025-12-28,67.8,48.3,58.2,0.22,15.3,56.2,1006.2
2025-12-29,57.4,39.3,48.1,0.0,8.7,57.9,1012.5
2025-12-30,65.1,44.7,54.6,0.0,8.5,52.9,1016.9
2025-12-31,70.8,54.7,62.7,0.0,2.9,66.0,1011.6
2026-01-01,58.2,39.1,49.3,0.0,7.9,51.9,1016.1
2026-01-02,60.2,41.3,50.7,0.0,5.0,65.2,1016.0
2026-01-03,64.6,48.1,56.0,0.0,7.1,64.4,1014.3
2026-01-04,63.1,46.4,54.4,0.0,4.6,62.9,1018.3
2026-01-05,63.4,45.6,55.1,0.0,7.2,54.9,1014.1
2026-01-06,64.9,45.3,55.6,0.0,7.4,60.0,1015.9
2026-01-07,66.6,47.6,56.2,0.0,9.4,51.9,1019.6
2026-01-08,66.1,50.3,58.3,0.0,2.5,62.8,1018.2
2026-01-09,65.8,44.6,55.1,0.0,3.2,57.8,1018.1
2026-01-10,61.9,42.4,52.1,0.0,10.4,56.1,1010.4
2026-01-11,66.5,47.4,56.2,0.03,7.8,52.0,1014.1
2026-01-12,70.9,52.7,61.7,0.95,15.3,45.7,1008.5
2026-01-13,62.6,44.7,52.5,0.0,9.9,52.9,1009.9
2026-01-14,55.7,39.2,48.7,0.0,11.4,63.6,1014.7
2026-01-15,68.3,49.6,58.0,0.0,14.6,56.0,1011.4
2026-01-16,59.6,41.5,52.5,0.0,7.8,57.2,1018.2
2026-01-17,53.8,34.3,43.2,0.35,8.7,61.3,1015.3
2026-01-18,67.8,47.9,56.8,0.0,12.5,67.0,1007.4
2026-01-19,58.8,41.3,50.6,0.0,11.0,64.6,1011.7
2026-01-20,60.4,41.9,52.6,0.0,8.3,53.1,1009.2
2026-01-21,64.6,44.3,54.5,0.07,16.6,48.3,1010.1
2026-01-22,61.9,45.1,53.9,0.0,8.2,69.8,1016.8
2026-01-23,66.7,46.4,56.2,0.0,9.1,69.4,1014.0
2026-01-24,58.5,41.8,51.1,0.0,9.1,59.0,1012.6
2026-01-25,62.9,46.4,55.4,0.0,5.3,51.7,1020.2
2026-01-26,62.9,44.2,52.0,0.0,9.3,62.9,1005.8
2026-01-27,66.2,47.7,56.5,0.0,14.6,57.6,1019.9
2026-01-28,66.4,48.0,56.0,0.0,10.8,57.6,1012.8
2026-01-29,57.4,38.4,49.1,0.22,11.1,62.7,1011.7
2026-01-30,67.9,49.9,58.2,0.0,8.4,59.9,1012.9
2026-01-31,60.4,40.2,51.0,0.0,10.3,52.3,1021.2
2026-02-01,66.5,48.0,57.1,1.02,14.0,56.7,1007.1
2026-02-02,64.9,45.7,55.2,0.46,13.4,61.7,1012.0
2026-02-03,71.2,52.7,61.9,0.0,7.7,61.0,1017.1
2026-02-04,61.4,45.2,52.7,0.0,10.3,59.8,1008.6
2026-02-05,60.3,43.7,52.2,0.0,10.9,63.2,1011.3
2026-02-06,63.9,46.4,53.8,0.0,5.0,56.8,1014.4
2026-02-07,60.5,43.1,52.6,0.25,11.7,59.5,1008.5
2026-02-08,67.5,48.9,57.7,0.42,2.4,41.8,1008.7
2026-02-09,54.9,36.8,46.9,0.0,10.9,56.5,1013.6
2026-02-10,59.1,41.7,49.6,0.63,13.6,62.7,1014.6
2026-02-11,59.6,42.0,49.6,0.0,12.0,57.0,1013.6
2026-02-12,66.7,50.2,58.8,0.0,7.4,56.7,1019.3
2026-02-13,69.6,51.7,62.4,0.0,10.2,53.9,1011.0
2026-02-14,61.9,44.5,54.3,0.0,14.7,64.2,1010.0
2026-02-15,63.6,45.5,54.2,0.15,16.7,62.0,1019.7
2026-02-16,65.8,46.3,55.4,0.0,8.9,63.5,1012.4
2026-02-17,67.6,53.1,60.5,0.78,11.6,50.9,1006.8
2026-02-18,61.2,40.3,51.2,0.0,13.4,58.8,1008.0
2026-02-19,65.0,47.0,56.6,0.0,3.0,58.3,1019.3
2026-02-20,69.0,52.0,60.1,0.0,7.7,58.4,1013.6
2026-02-21,68.8,48.8,58.1,0.0,14.3,56.8,1014.0
2026-02-22,65.2,49.5,56.9,0.02,14.9,58.3,1011.4
2026-02-23,69.6,49.9,60.7,0.0,10.5,64.4,1019.1
2026-02-24,51.3,36.5,44.2,0.0,3.0,50.7,1014.3
2026-02-25,67.0,50.0,59.6,0.0,8.8,69.3,1024.4
2026-02-26,61.9,45.8,53.8,0.44,8.6,62.9,1012.5
2026-02-27,55.8,38.9,48.7,0.0,10.3,60.4,1019.2
2026-02-28,69.0,49.4,59.5,0.02,7.8,65.3,1015.2
2026-03-01,72.2,53.8,63.5,0.0,4.9,53.6,1014.9
2026-03-02,66.1,47.5,56.9,0.0,0.7,57.7,1012.7
2026-03-03,69.8,51.5,62.1,0.0,13.9,60.6,1016.3
2026-03-04,73.4,57.9,65.2,0.0,7.4,68.1,1017.0
2026-03-05,73.8,55.8,64.1,0.0,9.6,61.2,1012.7
2026-03-06,76.7,57.8,65.8,0.0,9.0,63.9,1015.7
2026-03-07,69.2,51.0,62.0,0.0,4.7,58.8,1019.9
2026-03-08,69.8,50.6,59.2,0.0,4.0,64.3,1023.3
2026-03-09,61.2,42.0,51.9,0.18,7.0,70.5,1015.4
2026-03-10,67.5,48.5,58.2,0.0,6.1,67.2,1022.5
2026-03-11,64.8,47.9,55.8,0.0,10.5,62.0,1012.5
2026-03-12,76.9,61.6,69.6,0.0,5.8,65.9,1017.8
2026-03-13,66.6,51.1,59.3,0.0,16.0,65.6,1020.4
2026-03-14,70.3,52.2,60.9,0.0,13.1,65.4,1011.4
2026-03-15,71.4,55.1,63.0,0.0,12.2,68.6,1013.1
2026-03-16,71.7,53.9,61.0,0.11,10.5,68.7,1019.0
2026-03-17,77.3,58.2,68.7,0.0,15.1,62.7,1011.1
2026-03-18,66.1,47.7,58.5,0.0,8.1,66.8,1009.6
2026-03-19,72.3,54.1,62.5,0.0,8.9,61.8,1021.1
2026-03-20,66.7,50.2,58.5,0.0,9.7,59.3,1019.8
2026-03-21,65.3,49.1,56.2,0.0,11.8,62.7,1016.7
2026-03-22,69.4,49.9,59.6,0.0,11.5,63.9,1014.8
2026-03-23,73.1,52.2,62.5,0.52,9.1,56.1,1010.2
2026-03-24,71.2,53.4,61.0,0.0,6.9,68.9,1016.1
2026-03-25,69.8,52.5,60.1,0.0,11.6,51.0,1021.3
2026-03-26,66.9,47.0,57.2,0.0,11.9,78.6,1016.0
2026-03-27,74.2,53.9,63.4,0.0,7.4,72.7,1023.7
2026-03-28,65.5,50.1,57.3,0.0,2.7,64.1,1011.4
2026-03-29,74.8,58.3,67.8,0.24,10.2,65.6,1011.9
2026-03-30,73.1,56.8,65.0,0.0,11.5,67.3,1013.5
2026-03-31,66.2,49.9,58.4,0.47,18.2,63.0,1007.7
2026-04-01,73.5,53.8,63.8,0.0,4.2,67.1,1014.4
2026-04-02,71.7,51.9,62.1,0.0,7.3,65.6,1016.7
2026-04-03,76.6,58.6,67.2,0.0,7.4,66.1,1017.1
2026-04-04,79.2,61.4,72.1,0.0,14.4,67.6,1023.7
2026-04-05,67.9,49.3,58.0,1.42,10.9,60.4,1013.9
2026-04-06,75.5,57.1,67.2,0.0,5.4,67.3,1019.6
2026-04-07,75.9,57.4,66.3,0.0,11.2,68.2,1015.3
2026-04-08,79.6,59.7,70.3,0.0,7.4,68.2,1021.7
2026-04-09,76.9,57.9,68.6,0.0,4.1,66.7,1024.6
2026-04-10,72.1,57.2,64.5,0.0,5.4,73.6,1017.1
2026-04-11,74.2,56.0,66.8,0.0,15.9,66.4,1011.0
2026-04-12,75.3,54.6,64.9,0.03,12.5,69.5,1009.8
2026-04-13,84.4,63.5,73.7,0.0,9.4,75.0,1016.1
2026-04-14,78.8,61.4,69.2,0.47,10.0,68.4,1013.8
2026-04-15,85.4,67.8,78.0,0.0,10.2,70.0,1017.8
2026-04-16,78.1,59.1,69.5,0.0,10.1,68.7,1016.8
2026-04-17,76.8,58.7,66.9,0.32,12.2,75.6,1012.0
2026-04-18,73.7,52.8,63.6,0.72,11.5,68.3,1009.5
2026-04-19,70.0,55.4,62.6,0.0,12.5,76.2,1016.6
2026-04-20,70.9,56.3,63.9,0.0,9.1,69.5,1022.4
2026-04-21,82.4,63.4,72.5,0.06,7.1,65.9,1016.1
2026-04-22,82.3,64.6,73.9,0.42,8.6,73.8,1014.1
2026-04-23,72.8,55.2,64.8,0.0,1.1,69.1,1019.1
2026-04-24,83.3,69.2,76.3,0.0,17.1,73.9,1013.5
2026-04-25,79.5,59.5,70.4,0.0,12.5,57.4,1013.0
2026-04-26,83.9,66.3,73.5,0.08,7.7,71.3,1009.0
2026-04-27,91.2,72.8,80.4,0.0,7.9,69.1,1014.5
2026-04-28,86.8,70.4,77.5,0.01,8.5,66.3,1010.3
2026-04-29,81.6,63.3,72.6,0.2,17.2,69.1,1016.8
2026-04-30,77.4,59.3,70.1,0.0,3.3,69.2,1013.1
2026-05-01,73.9,55.0,64.7,0.0,9.5,72.0,1011.8
2026-05-02,80.0,61.2,71.5,0.0,8.6,65.6,1022.8
2026-05-03,83.5,67.0,74.0,0.0,12.3,74.2,1013.2
2026-05-04,79.4,61.7,70.9,0.0,8.6,79.7,1015.6
2026-05-05,83.0,66.2,75.0,0.0,2.0,74.5,1016.8
2026-05-06,83.6,67.2,76.2,0.0,8.0,77.3,1010.5
2026-05-07,83.4,67.9,75.2,0.0,5.1,78.9,1019.9
2026-05-08,80.9,63.8,73.6,0.0,9.3,79.8,1017.5
2026-05-09,85.2,68.5,77.5,0.0,14.7,83.2,1021.2
2026-05-10,90.0,69.0,79.1,0.0,2.0,71.6,1012.3
